Target Word,Joined,Label
dozen,I ordered two dozen doughnuts . There should n't be more than two dozen Christmas cards left to write .,0.8909018
hold,She can hold an audience spellbound . The soprano held the audience .,0.8908992
fabric,It is part of the fabric of society . The fabric of the universe .,0.8909018
bitch,Karma 's a bitch . My bitch just had puppies : they 're so cute !,0.003449537
line,"Please speak up , the line is very faint . A dedicated line .",0.8909018
live,Can you live on $ 2000 a month in New York City ? I lived through two divorces .,1.7232798e-05
action,His novels always have a lot of action . The action of natural forces .,5.808156e-07
presence,He sensed the presence of danger . Any painter can benefit from the presence of a live model from which to draw .,0.39090398
tape,He used a piece of tape for a belt . He wrapped a tape around the package .,0.89090157
stabilization,He worked for price stabilization for farm products . Wage stabilization is necessary for industrial peace .,0.8909018
region,In the abdominal region . The temperate regions .,0.0029225368
number,This sweater is an all-wool number . It was one of the best numbers he ever did .,1.6986977e-08
vermin,Boys in the village have probably been shooting vermin . Cereals must be protected from mice and other vermin .,0.8909018
figure,The figure was about a thousand . She made the best score on compulsory figures .,0.00010110659
side,The patient was bleeding on the right side . Which side of the tray shall I put it on ?,0.8909018
strike,We must strike the enemy 's oil fields . A hammer strikes against the bell of a clock .,2.7373756e-07
fair,Book fair . World fair .,0.8909018
array,It was a bewildering array of books . His tools were in an orderly array on the basement wall .,0.8909018
take,"Can you take this bag , please . Take a cookie !",0.89090145
be,I shall be writing to you soon . The dog was drowned by the boy .,0.8909018
shoestring,He managed it on a shoestring . He did all that on a shoestring budget .,0.8909018
concoction,He volunteered to taste her latest concoction . His testimony was a concoction .,3.793864e-05
party,She joined the party after dinner . We 're expecting a large party from the London office .,0.8909018
slit,He slit the bag open and the rice began pouring out . Slit the throat of the victim .,0.87356335
side,He turned the box over to examine the bottom side . They painted all four sides of the house .,0.8909018
business,We do business all over the world . Computers are now widely used in business .,0.8909018
sale,He celebrated after the sale of company . They held a sale to reduce their inventory .,1.7172329e-06
strength,The strength of the company 's stock in recent weeks . It was destroyed by the strength of the gale .,2.8004195e-07
side,He was on the heavy side . A cube has six sides .,6.915839e-05
have,They have two more years before they retire . I have two years left .,0.8909018
focus,The controversy brought clearly into focus an important difference of opinion . The focus of activity shifted to molecular biology .,5.693031e-06
recognition,A sudden recognition of the problem he faced . Give her recognition for trying .,6.7889296e-06
spread,I spread the rice grains evenly over the floor . The rumor spread .,0.0007912578
court,Players had to reserve a court in advance . Pay court to the emperor .,2.5757316e-05
face,Why the sad face ? I wish I had seen the look on his face when he got the news .,1.9008905e-05
field,He planted a field of wheat . There were some cows grazing in a field .,0.8909018
score,He tried to blame the victim but his success on that score was doubtful . What was your score on your homework ?,9.5669195e-05
play,The Democrats still have some cards to play before they will concede the electoral victory . This development played into her hands .,5.1192146e-06
finish,The wine has a nutty flavor and a pleasant finish . Excitement grew as the finish neared .,5.223439e-08
fall,Fall asleep . Many soldiers fell at Verdun .,0.0052736793
discover,"The story is false , so far as I can discover . I discovered how she did it .",0.8909018
leave,At what time does your train leave ? Her blood left a stain on the napkin .,0.00021146888
shake,Shake one 's head . She shook her finger at the naughty students .,0.89090157
face,The face of the city is changing . He washed his face .,0.03487311
buy,I 'm not going to buy your stupid excuses anymore ! Carmen bought a dress from Diana .,4.4206904e-06
catch,Catch the mood . The Rolls Royce caught us near the exit ramp .,1.5817526e-06
rub,Rub my hands . The cat rubbed itself against my leg .,0.8909017
meet,The company agrees to meet the cost of any repairs . This proposal meets my requirements .,0.8909018
hold,"To carry well , i.e. to hold the head high , with arching neck . She holds her head high .",0.8909018
read,She read my mind and promptly rose to get me a glass of water . I read this address as a satire .,0.8909018
call,I tried to call you all night . The new dean calls meetings every week .,0.012034083
confidence,After that failure he lost his confidence . Everyone trusted him with their confidences .,0.0016317196
stretch,Stretch out that piece of cloth . I always stretch my muscles before exercising .,0.13156681
point,Life has lost its point . Get to the point .,0.89090085
product,His reaction was the product of hunger and fatigue . They improve their product every year .,0.01960404
treatment,His treatment of the race question is badly biased . A treatment or cure is applied after a medical problem has already started .,6.766379e-05
come,Melons come from a vine . News came in of the massacre in Rwanda .,5.5828034e-05
hit,He hit a home run . The movie hits theaters in December .,6.181366e-05
streak,"I hope I can keep up this streak of accomplishments . I was on a winning streak until the fourth game , where I was dealt terrible cards .",0.8909018
opening,There was a small opening between the trees . The opening established the basic theme .,0.0019704532
finish,The car 's finish was so shiny and new . The boat had a metallic finish .,0.8909018
approach,"To approach the city . He was an admirable poet , and thought even to have approached Homer . -- Sir William Temple .",0.8909018
circus,They used the elephants to help put up the circus . The circus will be in town next week .,0.0002093218
make,This invention will make you a millionaire . He made a fool of himself at the meeting .,0.8909018
hit,I have to hit the MAC machine before the weekend starts . Jones hit for the pitcher .,0.8909018
slip,"She could n't hurt a fly , young slip of a girl that she is . He blamed his slip on the ice .",0.36170748
hang,Hang a door . The cloud of suspicion hangs over her .,5.0235544e-06
ring,"The distinctive ring of the church bell . The tintinnabulation that so voluminously swells from the ringing and the dinging of the bells ""-- E. A. Poe .",0.8909018
be,When will the meeting be ? We liked to chat while we were eating .,0.8909018
conflict,The conflict between the government and the rebels began three years ago . A conflict of loyalties .,8.602057e-07
brush,Brush away the crumbs . She brushed the suit before hanging it back into the closet .,4.7264508e-05
stay,We stayed in Hawaii for a week . The smell stayed in the room .,7.964407e-06
get,"We 'll get them ! Get me those books over there , please .",0.031571537
point,He checked the point on his compass . A row of points .,0.00026480376
bankruptcy,Intellectual bankruptcy . Spiritual bankruptcy .,0.8909018
fatigue,Political fatigue . The American public is experiencing scandal fatigue .,0.8909018
block,Block a muscle . Block trains .,0.09653239
be,"I shall be writing to you soon . The postman has been today , but my tickets have still not yet come .",0.8909018
process,Process iron . Process the applicants .,0.050889496
fall,Fall into a category . Silly phrases fell from her mouth .,0.073901996
song,Thomas listened to his favorite song on the radio yesterday . A successful musical must have at least three good songs .,0.8909018
term,Mid term goals . A prison term .,0.8909018
drop,He had a drop too much to drink . A drop of 57 points on the Dow Jones index .,6.977919e-05
stock,They will cut round stock to 1-inch diameter . His stock was so high he could have been elected mayor .,1.830299e-06
unit,The team is a unit . A unit of wheat is a bushel .,0.0033341183
remember,"I ca n't remember saying any such thing . I remember the concert clearly , but I ca n't recollect why I was there .",0.8909018
respect,She lost all respect for him . Be sure to give my respects to the dean .,0.0009196909
grain,Sand of a fine grain . A stone of coarse grain .,0.8909018
flap,He wrote on the flap of the envelope . The flap of a sail .,0.8909018
life,"She 's my love , my life . He could no longer cope with the complexities of life .",0.39090186
bear,I can not bear his constant criticism . Bearing orders .,0.0035081578
snorter,"The maths problem is a real snorter , is n't it ? The problem was a real snorter .",0.8691385
queen,The queen of ocean liners . Paris is the queen of cities .,0.89090073
point,It 's rude to point at other people . The dancers toes pointed outward .,2.2177068e-05
pull,The pull of the moon . Iron fillings drawn by the pull of a magnet .,0.8909018
try,"If you want to play varsity , you 'll have to try out for the team . This approach has been tried with good results .",0.8909018
wash,"The car is so dirty , we need to wash it . The nurse washed away the blood .",0.8909018
hand,Give him a hand . Her hands are really strong .,0.017171986
play,Play cards . Play games .,0.8909004
catch,The fashion did not catch . He caught the allusion in her glance .,3.511226e-07
give,Can I give you the children for the weekend ? Give a yelp .,0.002535837
line,He 's not in my line of business . Historians can only point out those lines for which evidence is available .,2.6561548e-07
hit,The ball hit the fence . We hit Detroit by noon .,9.51506e-06
cover,There 's a $ 15 cover tonight . Artillery provided cover fire for the withdrawal .,1.9473464e-05
check,Place a check by the things you have done . Put a check mark in the box corresponding to the correct answer .,0.8909018
range,Estimates for the losses in the earthquake range as high as $ 2 billion . The instruments ranged from tuba to cymbals .,0.8909018
unit,An idea is not a unit that can be moved from one brain to another . He was a member of a special police unit .,0.39091077
turn,Turn the car around . Turn your face to the wall .,0.89090157
head,The head of the page . The head of the stairs .,0.8909018
difference,It just wo n't make much of a difference to anyone . His support made a real difference .,0.8909018
charge,Charge the wagon with hay . The teacher charged the children to memorize the poem .,0.00021007076
stick,Stick some feathers in the turkey before you serve it . Stick around and you will learn something !,0.00072119554
life,He could no longer cope with the complexities of life . He lived a long and happy life .,0.0009817902
lie,Do n't lie to your parents . He lies in his coffin .,0.00012963511
fall,Fall into a strange way of thinking . They fell out of favor .,0.8909018
give,I 'll give you three books for four CDs . Give thought to .,0.0001561684
normalize,Normalize the spelling . Normalize the temperature .,0.8909018
ball,The ball rolled into the corner pocket . The ball travelled 90 mph on his serve .,0.89089704
hold,To hold true . The weather held .,0.8909018
congregation,A great congregation of birds flew over . A congregation of children pleaded for his autograph .,0.8818208
language,The language introduced is standard throughout the text . The gift of language .,0.89090097
part,The rear part of the house . Glue the two parts together .,0.8909018
finish,"The car 's finish was so shiny and new . Almost an inspiration which gives to all work that finish which is almost art ""-- Joseph Conrad .",0.39090183
come,"Your wish will come true . The bill came to $ 2,000 .",0.0012994508
draw,Draw the curtains . Draw a conclusion .,0.04489312
have,I have two sisters . Have another bowl of chicken soup !,0.080935866
spill,Spill the milk . The former employee spilled all the details .,0.0006016677
head,12 head of big cattle and 14 head of branded calves . 200 head of cattle and 50 head of horses .,0.8909018
level,Take the elevator and get off at the promenade level . What level is the office on ?,0.8909011
dress,We had to dress quickly . Dress the patient .,0.8909012
come,Come down here ! Come with me to the Casbah .,0.8909018
butt,He deserves a good kick in the butt . Get your butt to the car .,0.89090145
keep,Keep notes . Keep a diary .,0.8909018
give,Give one 's talents to a good cause . Can you give me lessons ?,0.0007289011
line,A shared line . A dedicated line .,0.8909018
way,Make way for . Did n't know the way home .,0.00037948793
admit,To admit evidence in the trial of a cause . She admitted us here .,0.8909018
dwelling,The old house served as a dwelling for Albert . I was doing dwelling in the cave .,0.8909018
word,I give you my word that I will be there on time . He gave his word .,0.8909018
spring,I spent my spring holidays in Morocco . He will hold office until the spring of next year .,0.8909018
wall,The south wall had a small window . We 're adding another wall in this room during the remodeling .,0.8909018
place,A political system with no place for the less prominent groups . A place in my heart .,0.89090085
focus,Please focus the image . You 'll need to focus the microscope carefully in order to capture the full detail of this surface .,0.8909018
save,Let 's save the packaging in case we need to send the product back . This will save money .,0.00093196915
strike,Strike coins . The workers struck for a week before the new contract went through .,1.2689512e-06
liver,A high liver . I 'd like some goose liver pate .,2.6277716e-05
sign,Their angry expressions were a clear sign they did n't want to talk . Those clouds show little sign of raining soon .,0.8909018
set,To set glass in a sash . To set a precious stone in a border of metal .,0.8909018
keep,Keep my job for me while I give birth . The students keep me on my toes .,6.2797966e-08
give,Give an excuse . What will you give her for her birthday ?,6.0093527e-07
third,"A distant third . He answered the first question willingly , the second reluctantly , and the third with resentment .",0.8909017
thing,To say the same thing in other terms . She has a thing about him .,0.0005593342
profile,A psychological profile of serial killers . A biochemical profile of blood .,0.8909017
give,Give the orders . I gave my coat to the beggar .,0.00015882797
grave,From cradle to grave . He went to his grave without forgiving me .,0.8909018
get,The operator could n't get Kobe because of the earthquake . Let 's get down to work now .,9.815228e-09
count,I can count my colleagues in the opposition . Each answer counts as three points .,0.00044570377
command,General Smith was placed in command . A good command of French .,0.0027961216
game,He thought of his painting as a game that filled his empty time . His life was all fun and games .,0.8909018
head,She gave great head . They say he gives good head .,0.8909018
hit,Where am I going to get my next hit ? After three misses she finally got a hit .,7.958349e-05
rank,His salary was determined by his rank and seniority . The entrance was guarded by ranks of policemen .,1.6160267e-05
remove,Remove a case to another court . Doug removed the smudges .,7.618307e-06
plot,The characters were well drawn but the plot was banal . They concocted a plot to discredit the governor .,0.00015783957
draw,"At the start of their turn , each player must draw a card . He spent the day drawing in the garden .",0.39090192
soften,This liquid will soften your laundry . Soften the butter before beating in the sugar .,0.8909018
strike,The opponent refused to strike . The teacher struck the child .,0.89090157
translate,The renowned director could translate experience to film with ease . The growth in income translates into greater purchasing power .,0.0001522197
tact,"I used tact when I told my fat uncle that his extra weight made him look better . By the use of tact , she was able to calm her jealous husband .",0.8909018
drive,You drive nails into wood with a hammer . We drive the turnpike to work .,2.9302835e-05
pay,Does she pay you for the work you are doing ? Pay attention .,0.0014715716
fall,Fall prey to an imposter . Fall in love .,0.8909018
foil,"Foil your opponent . In this picture , the figures are foiled against the background .",0.017337505
raise,To raise somebody to office . Raise the specter of unemployment .,0.000661498
raise,We visited a farm where they raise chickens . To raise somebody to office .,0.89090157
face,Dew dripped from the face of the leaf . Why the sad face ?,0.00013908415
make,How much do you make a month in your new job ? She made ten points in that game .,0.8909018
present,That is enough for the present . He lives in the present with no thought of tomorrow .,0.8909018
follow,Can you follow her argument ? Follow a pattern .,0.02606264
youth,"I made many mistakes in my youth , but learned from them all . Make the most of your youth , it will not last forever .",0.8909018
baron,A “ robber baron ” or “ robber knight ” is an historic term and title of disdain . An oil baron .,0.89089966
have,Have a feeling . I wo n't have this dog in my house !,0.00023539345
control,Under control . He had lost control of his sphincters .,0.011610152
normalize,There is little hope that the two countries will normalize relations ; their governments seem to hate each other and would just as soon stay on bad terms . Normalize the temperature .,0.8909018
window,The expanded window will give us time to catch the thieves . You have a two-hour window of clear weather to finish working on the lawn .,0.8909018
normalize,There is little hope that the two countries will normalize relations ; their governments seem to hate each other and would just as soon stay on bad terms . Normalize the spelling .,0.8909018
get,Get nauseous . The cat got the goldfish .,0.0034060234
be,I shall be writing to you soon . She is our resident philosopher .,0.39091682
stone,A peach stone . You should remove the stones from prunes before cooking .,0.8909018
song,A bird will not learn its song unless it hears it at an early age . I love hearing the song of canary birds .,0.8909018
mean,I mean to go to Baddeck this summer . I only meant to help you .,0.8909018
bum,A lazy bum . That guy keeps interrupting the concert . Throw the bum out !,0.8909018
address,He failed in his manner of address to the captain . A man of pleasing or insinuating address .,0.8909018
rectify,Rectify a curve . Rectify alternating current .,0.008519686
score,The player with the highest score is the winner . The winning score came with less than a minute left to play .,0.8909018
catch,Catch fire . She caught her son eating candy .,0.044543773
make,Make revolution . Make an effort .,0.8909018
turn,Turn the clay on the wheel . Ivory turns well .,0.015481026
charge,To charge high for goods . Will I get charged for this service ?,0.8909017
pay,To pay attention . She had to pay the penalty for speaking out rashly .,0.0008127223
title,The professor did n't like his friends to use his formal title . He held the title for two years .,0.000117111966
call,We could always call on a friend . Call the outcome of an election .,7.446323e-07
do,What does Bob do ? — He 's a plumber . This car does 150 miles per hour .,0.0020982893
operation,A multinational operation . It can perform millions of operations per second .,0.061738573
have,I have two sisters . The dog down the street has a lax owner .,0.8909018
answer,Answer the telephone . Answer the door .,0.8909018
head,A head of cauliflower . A head of lettuce .,0.8909018
raise,To raise Sandy Hook light . Raise your hands .,0.8909018
compare,This car does not compare with our line of Mercedes . You ca n't compare my problems and yours .,3.7925172e-06
life,While there 's life there 's hope . I have known him all his life .,0.019651337
orbit,The Moon 's orbit around the Earth takes nearly one month to complete . He plotted the orbit of the moon .,0.8909018
authority,"Respect my authority ! I have the authority to penalise the staff in my department , but not the authority to sack them .",0.8909018
neighborhood,My neighborhood voted for Bush . The price is in the neighborhood of $ 100 .,3.443934e-05
cut,Everyone got a cut of the earnings . The lawyer took a cut of the profits .,0.8909018
dress,Can the child dress by herself ? Marlene dressed the baby .,0.8909018
lift,You never lift a finger to help me ! Lift an embargo .,0.08038449
play,Play safe . Play fair .,0.8908992
corner,The chimney corner was full of cobwebs . A piano was in one corner of the room .,0.39092028
gather,I gather from Aunty May that you had a good day at the match . I gather you have not done your homework .,0.8909018
land,He made it the law of the land . There 's no work on the land any more .,8.0910664e-05
extend,Extend the loan . The war extended over five years .,7.3663855e-08
charge,I need to charge my car battery . He came charging into my office .,0.046979364
sum,He borrowed a large sum . A tidy sum .,0.8909018
lap,His lap was covered with food stains . The job fell right in my lap .,6.387593e-05
time,Time stops for nobody . The time of year for planting .,0.00028378598
turn,"In Vermont , the leaves turn early . Ivory turns well .",0.021850672
begin,This economic measure does n't even begin to deal with the problem of inflation . The first tourists began to arrive in Cambodia .,0.39090335
picture,The very picture of a modern general . The political picture is favorable .,0.009737243
see,I want to see results . You 'll see a lot of cheating in this school .,0.8909018
get,What did you get at the toy store ? She did n't get his name when they met the first time .,2.0742948e-05
degree,Murder in the second degree . There are 360 degrees in a circle .,0.00011605399
ground,He dropped the logs on the ground . They gained ground step by step .,3.160409e-05
pack,You had better pack your swollen ankle with ice . Pack the books into the boxes .,0.0014103987
raise,Raise hell . Raise Cain .,0.8909018
now,It worked up to right now . There is no better time than now .,0.8909018
life,"Having experienced both , the vampire decided that he preferred (un)death to life . Life depends on many chemical and physical processes .",0.8909018
define,The camera could define the smallest object . The tree was clearly defined by the light .,0.8908986
education,He received no formal education . A good teacher is essential for a good education .,0.8909018
heat,Heat the water on the stove . The sun heats the oceans .,0.8909012
rock,"While we 're in Brighton , let 's get a stick of rock ! He threw a rock at me .",0.00027779824
calendar,The club has a busy calendar this year . I have you on my calendar for next Monday .,0.8558334
sampler,A candy sampler . A sampler of French poets .,0.8909017
go,These ugly billboards have to go ! These luxuries all had to go under the Khmer Rouge .,0.8909018
purchase,$ 50 wo n't even purchase a dress . The family purchased a new car .,0.8909018
lift,He gave me a lift to the bus station . He gave me a lift home .,0.8909018
stabilization,Stabilization means that the product can be handled under atmospheric conditions . He worked for price stabilization for farm products .,0.8909018
heart,You have n't got the heart for baseball . Hearts were trumps .,0.00022838853
make,"Make love , not war . Make revolution .",0.8909017
play,We saw a two-act play in the theatre . He wrote several plays but only one was produced on Broadway .,0.8909017
draw,Draw a wagon . A ship 's sail is said to draw when it is filled with wind .,0.8909011
house,He has a house on Cape Cod . This is my house and my family 's ancestral home .,0.89090085
bar,It was an excellent kick but the ball hit the bar . The orchestra omitted the last twelve bars of the song .,1.6351885e-06
raise,Raise my salary . Raise the question of promotions .,0.017679712
disturbance,He looked around for the source of the disturbance . There was a disturbance of neural function .,0.89089954
kill,Kill the engine . These new shoes are killing me !,1.5170852e-05
keep,The family 's fortune waned and they could not keep their household staff . Our grant has run out and we can not keep you on .,0.8909018
dress,We had to dress quickly . Can the child dress by herself ?,0.8909018
run,Do n't run that software unless you have permission . ' . Run the dishwasher .,0.8909017
dresser,She 's an elegant dresser . He 's a very snappy dresser .,0.8909018
think,Just think -- you could be rich one day ! Think what a scene it must have been !,0.8909018
air,An air of mystery . The house had a neglected air .,0.8909018
offset,To offset one charge against another . Offset deposits and withdrawals .,0.8909018
suit,"They buried him in his best suit . Be sure to keep your nose to the grindstone today ; the suits are making a "" surprise "" visit to this department .",0.8909018
matter,Physicists study both the nature of matter and the forces which govern it . He always took some reading matter with him on the plane .,0.39090186
back,The horse refuses to back . The wind backed .,0.89090145
dozen,"Can I have a dozen eggs , please ? I ordered two dozen doughnuts .",0.8909018
movement,He had a bowel movement . It was an expensive watch with a diamond movement .,0.00090747187
impute,People impute great cleverness to cats . We imputed this quotation to Shakespeare .,0.8909018
canvas,The movie demanded a dramatic canvas of sound . The crowded canvas of history .,0.8909018
analyze,Analyze a chemical compound . Analyze a specimen .,0.8909018
freeze,Do n't go outside wearing just a t-shirt ; you 'll freeze ! Freeze the leftover food .,0.390902
replace,The insurance will replace the lost income . We need to replace the secretary that left a month ago .,0.8909018
competition,The newspaper is featuring a competition to win a car . The new stain remover was ten times more effective than the competition .,0.3073377
union,Lightning produced an unusual union of the metals . Let C be the union of the sets A and B .,0.3909023
mouth,The jar had a wide mouth . They built a fire at the mouth of the cave .,0.010214585
strike,"The opponent refused to strike . In the fifth inning , the Giants struck , sending three runners home to win the game 5 to 2 .",0.3909046
number,She preferred the black nylon number . This sweater is an all-wool number .,0.8909018
double,His first job in Hollywood was as a double for Clark Gable . He hit a double to deep centerfield .,2.3846591e-05
war,"The "" war on terror "" is a campaign against terrorist crime . The "" war on drugs "" is a campaign against the use of narcotic drugs .",0.89090145
drink,The patient must drink several liters each day . He drank out of the goblet .,0.8909018
bear,Bear news . Bear a heavy load .,0.8909017
shift,Shift the emphasis . Shift one 's attention .,0.8909012
love,A mother 's love is not easily shaken . The theater was her first love .,0.0037497391
class,The class of all sets is not a set . There are two classes of detergents .,0.8909017
truth,The truth is that he did n't want to do it . At last he knew the truth .,0.8909018
stage,It set the stage for peaceful negotiations . He clambered up onto the stage and got the actors to help him into the box .,0.39095074
field,"He was an expert in the field of Chinese history . The farmer 's field was a civil war battleground , and relics such a minnie bullets were frequently found while plowing .",0.3909099
deal,Deal a blow to someone . I can deal with this crew of workers .,0.0015835732
piece,He sacrificed a piece to get a strategic advantage . He needed a piece of granite .,7.563034e-07
drive,Drive a car or bus . She drives for the taxi company in Newark .,2.822183e-07
fire,We sat around the fire singing songs and telling stories . Fire was one of our ancestors ' first discoveries .,0.87117743
get,You need to get permission to leave early . I got a computer from my parents for my birthday .,0.8909018
tolerate,"I like the way he plays the guitar , but I ca n't tolerate his voice when he sings . The patient does not tolerate the anti-inflammatory drugs we gave him .",0.39090773
negociate,Negociate securities . The pianist negociated the difficult runs .,1.2562251e-06
period,A time period of 30 years . Hastened the period of time of his recovery .,0.8909018
charge,Charge the wagon with hay . Will I get charged for this service ?,3.2314012e-05
pain,Your mother is a right pain . That kid is a terrible pain .,0.8909018
time,It is time to go . These times were erroneously converted between zones .,0.89090157
call,The salesman 's call on a customer . That sound is the distinctive call of the cuckoo bird .,1.5353585e-08
narrowness,The attraction of the book is precisely its narrowness of focus . The problem with achievement tests is the narrowness they impose on students .,0.8909018
finish,The boat had a metallic finish . He applied a coat of a clear finish .,0.8908999
member,Canada is a member of the United Nations . Members of the opposite sex .,0.00012594585
turn,Turn on the spot . Turn the dial to 10 .,0.0056142686
day,She called it a day and went to bed . It was a busy day on the stock exchange .,0.8909018
pay,She had to pay the penalty for speaking out rashly . You 'll pay for this opinion later .,0.89090157
pulp,Pulp fruit . Pulp wood .,0.8909018
drop,A drop of each sample was analyzed . There was a drop in pressure in the pulmonary artery .,0.009393821
apology,"The CEO made a public apology for the scandal , and promised full cooperation with the authorities . What he said really hurt my feelings , but his apology sounded so sincere that I could n't help but forgive him .",0.8909018
way,A lonely way of life . Make way for .,0.025127498
entreaty,We need an entreaty to stop the hostilities . An entreaty to stop the fighting .,0.8909018
keep,I keep my specimens under glass to protect them . Keep on working !,0.8909018
noise,Whatever it was he did n't like it and he was going to let them know by making as loud a noise as he could . The announcement of the election recount caused a lot of noise .,0.89090157
time,The judge leniently granted a sentence with no hard time . He had a time holding back the tears .,5.0748736e-06
roughcast,Roughcast a wall . To roughcast a wall or building .,0.8909018
air,Open a window and let in some air . A smell of chemicals in the air .,0.8909011
stuff,What is all that stuff on your bedroom floor ? He did n't want his pockets to bulge so he was walking around with all his stuff in his hands .,0.8909018
work,Do you want to work after the age of 60 ? She works as a waitress to put herself through college .,0.8909018
admit,We can not admit non-members into our club building . A ticket admits one into a playhouse .,0.8909011
shock,Loss of blood is an important cause of shock . Electricians get accustomed to occasional shocks .,6.3595995e-05
prise,"2004 : Most people used pliers , scissors , rubber gloves and knives to try to prise open products . — BBC News . 1919 : I think he must have been trying to prise open that box yonder when he was attacked . — Sax Rohmer , The Quest of the Sacred Slipper .",0.8909018
drag,Peeling potatoes is a drag . He went to the party dressed in drag .,3.3849978e-05
air,She was humming an air from Beethoven . Her hand stopped in mid air .,1.1547461e-06
hit,The ball hit the fence . The movie hits theaters in December .,1.3048843e-06
discover,"The story is false , so far as I can discover . I discovered what he should do .",0.8909017
hit,Hit a ball . He hit a home run .,0.00037097718
tip,Remember to tip the waiter . Tip the screen upward .,2.3158294e-05
break,I had to break a $ 100 bill just to buy the candy . The wholesaler broke the container loads into palettes and boxes for local retailers .,0.8909018
dwelling,Philip 's dwelling fronted on the street . - Alfred Tennyson . I was doing dwelling in the cave .,0.8909018
third,He is playing third . Now put it into third .,1.929108e-05
act,The governor should act on the new energy bill . Think before you act .,0.89090157
ride,Do n't ride me so hard over my failure . Let it ride .,0.0016769562
luck,It was my good luck to be there . They say luck is a lady .,0.8538969
corner,A piano was in one corner of the room . The corners of the wire mesh were reinforced with little blobs of solder .,0.39090186
difference,It just wo n't make much difference to me . There were irreconcilable differences .,0.03331021
deal,I believe it 's your deal . I did n't have a good deal all evening .,0.8909018
shoot,Shoot a goal . In my round of golf yesterday I shot a 76 .,0.8909018
get,She did n't get his name when they met the first time . The ice storm got my hibiscus .,0.00014684752
integrity,The integrity of the nervous system is required for normal development . They admired his scrupulous professional integrity .,0.39090225
break,Did you two break the trolley by racing with it ? The bus we travelled in broke down on the way to town .,0.8909018
fall,Fall prey to an imposter . Her hair fell across her forehead .,0.042148724
advance,To advance one 's interests . We are advancing technology every day .,0.031126745
part,"The written part of the exam . Please turn to Part I , Chapter 2 .",0.8909018
follow,Follow the trail . Follow a pattern .,0.23232108
dress,Dress the patient . He was dressed in the latest fashions .,0.8909018
place,He lost his place on the page . A political system with no place for the less prominent groups .,8.065078e-07
subscription,My library subscription is about to expire . The deed was attested by the subscription of his signature .,0.00045748142
vote,"They are expecting a large vote . The Supreme Court upheld the principle of one person , one vote .",1.210136e-05
strengthen,Strengthen the relations between the two countries . This exercise will strengthen your upper body .,0.8909018
pick,Pick meat from a bone . Pick up the tab .,0.00016277593
throw,Throw a shoe . Throw a glance .,0.009817139
place,A place in my heart . He has a special place in my thoughts .,0.8909018
prise,"C. 1925 : Come , force the gates with crowbars , prise them apart ! — Jack Lindsay , translation of Lysistrata . 2004 : Most people used pliers , scissors , rubber gloves and knives to try to prise open products . — BBC News .",0.8909018
come,The sleeves come to your knuckles . Come into the room .,2.113185e-07
get,What do you get when you add up these numbers ? Get nauseous .,7.214835e-11
use,He does n't know how to use a computer . Use this knife to slice the bread .,0.89090157
credit,"He arrived five minutes late , but to his credit he did work an extra ten minutes at the end of his shift . Give her credit for trying .",0.8909018
figure,He cut a sorry figure standing there in the rain . He made a figure of Santa Claus .,0.0144125745
clear,The check will clear within 2 business days . The sky cleared after the storm .,3.886146e-05
catch,If you leave now you might catch him . She really caught the spirit of the place in her drawings .,4.8123213e-05
drop,It was a miracle that he survived the drop from that height . There was a drop in pressure in the pulmonary artery .,1.6159536e-06
fix,"Fix breakfast for the guests , please . I was fixing to leave town after I paid the hotel bill .",0.0015119008
key,The key to solving this problem is persistence . The key to development is economic integration .,0.8909018
series,The harmonic series has been much studied . They were investigating a series of bank robberies .,0.013992633
property,Charm is his most endearing property . A study of the physical properties of atomic particles .,0.8909013
sign,Those clouds show little sign of raining soon . They welcomed the signs of spring .,0.8909018
line,A dedicated line . I ca n't follow your line of reasoning .,0.013748574
come,Come into contact with a terrorist group . Winter comes after autumn .,0.8909018
go,How fast does your new car go ? These luxuries all had to go under the Khmer Rouge .,5.416592e-05
top,Only the top side of the box was painted . He stared as she buttoned her top .,1.227382e-07
admit,We can not admit non-members into our club building . To admit a serious thought into the mind .,0.8909017
break,Break a promise . Break a law .,0.89090145
death,England scored a goal at the death to even the score at one all . It was the death of all his plans .,1.5549053e-06
art,How great thou art ! It 's quite an art .,0.8909018
operation,They paid taxes on every stage of the operation . A large-scale farming operation .,0.89090145
catch,She managed to catch herself before telling her boss what was on her mind . He caught the allusion in her glance .,0.00013104116
yes,I was hoping for a yes . Was that a yes ?,0.8909018
mark,The citizens mark the anniversary of the revolution with a march and a parade . This sign marks the border .,1.50258265e-05
bank,He operated a bank of switches . A huge bank of earth .,0.0035083157
attack,"This species of snake will only attack humans if it feels threatened . Hitler attacked Poland on September 1 , 1939 and started World War II .",0.8909018
formation,The formation of crystals . The formation of gas in the intestine .,0.8909018
curmudgeon,There 's a cranky curmudgeon working at the hospital who gives all the patients and other doctors flak . John Doe 's old age and stubborn aversion to new ideas make him a curmudgeon of a candidate .,0.8909018
stage,Then we embarked on the second stage of our Caribbean cruise . We went out of town together by stage about ten or twelve miles .,0.39090198
weakness,"In a small number of horses , muscle weakness may progress to paralysis . The weakness of the span was overlooked until it collapsed .",0.39091012
audit,"To audit the accounts of a treasure , or of parties who have a suit depending in court . Audit accounts and tax returns .",0.8909018
