Target Word,Joined,Label
kid,She 's a kid . It 's normal for her to have imaginary friends . They 're just kids .,0.99999994
shoot,Shoot a movie . Shoot a basket .,0.0002716442
seat,The seat of these trousers is almost worn through . He booked their seats in advance .,2.5152158e-06
price,What price glory ? They say that every politician has a price .,0.00014032084
hunt,"The King used to hunt these forests . Her uncle is out hunting deer , now that it is open season .",1.0
call,Take two aspirin and call me in the morning . I tried to call you all night .,0.9933772
turn,"The hillside behind our house is n't generally much to look at , but once all the trees turn it 's gorgeous . In Vermont , the leaves turn early .",1.0
throw,Throw the car into reverse . She threw a beautiful teapot .,1.4704137e-05
purchase,"To purchase land , to purchase a house . Carmen purchased a dress for $ 50 .",0.9999698
breath,I could hear the breath of the runner behind me . He took a deep breath and dived into the pool .,0.99999994
base,The base of the lamp . The base of the skull .,4.09987e-05
use,We can use this mathematical formula to solve the problem . We only use Spanish at home .,0.9999986
shot,The shot was wide off the mark . He poured a shot of whiskey .,4.8039354e-05
move,They were pleased about their move to the country . The move into my fiancé 's house took two long days .,0.995656
setup,It takes time to learn the setup around here . The laboratory included an elaborate setup for measuring the energy .,0.0020497714
stay,"After the trial period , she was asked to stay on and work full-time . After graduation , she stayed on in Cambridge as a student adviser .",1.0
face,An angry face . Dew dripped from the face of the leaf .,6.317012e-07
outfitter,"An outfitter provided everything needed for the safari . Before his first walking holiday , he went to a specialist outfitter to buy some boots .",0.037711702
electrify,"To electrify a limb , or the body . Electrify an appliance .",0.99998087
carry,You must carry your camping gear . These pipes carry waste water into the river .,0.9999997
beam,To beam forth light . The fire beamed on their faces .,0.9999959
altitude,"As the altitude increases , the temperature gets lower , so remember to bring warm clothes to the mountains . The altitude gave her a headache .",0.9999998
foot,I 'll meet you at the foot of the stairs . His bare feet projected from his trousers .,0.025203332
press,To press a crowd back . Press a record .,0.00011531613
development,The development of Alaskan resources . Such land is practical for small park developments .,0.001763887
give,Can I give you the children for the weekend ? Can I give you my keys while I go in the pool ?,0.9999548
life,Get a life . His heroism saved a life .,5.2914622e-08
give,What will you give her for her birthday ? He gives of his energies to the organization .,0.9995905
set,A set of golf clubs . A set of teeth .,1.0
get,Did you get it ? It must be getting more serious .,3.8972907e-08
break,"If the vase falls to the floor , it might break . She broke the match .",0.9999967
principle,The Pauli Exclusion Principle prevents two fermions from occupying the same state . The principles of democracy .,1.0
pull,"Pull a bank robbery . He regularly pulls 12-hour days , sometimes 14 .",0.9999417
mean,You never understand what I mean ! I mean to go to Baddeck this summer .,9.257716e-10
splash,Her red hat gave her outfit a splash of color . He made a great splash and then disappeared .,8.82937e-08
bear,Bear a heavy load . Bearing orders .,0.99973476
state,His state of health . The current state of knowledge .,0.9999997
play,"I 've practiced the piano off and on , and I still ca n't play very well . Can you play on this old recorder ?",1.0
flight,I took the noon flight to Chicago . Where is the departure gate for flight 747 ? / Go straight down and to the right .,0.5377115
ghost,Everyone showed that the ghost of an old lady haunted this crypt . He looked like he had seen a ghost .,0.99999666
permit,This will permit the rain to run off . She permitted her son to visit her estranged husband .,4.8859124e-07
model,The computer weather model did not correctly predict the path of the hurricane . A model of clarity .,3.59162e-05
mask,They moved in under a mask of friendship . No mask could conceal his ignorance .,0.9999982
movement,Politicians have to respect a mass movement . Movement is a sign of life .,1.0164467e-05
note,He detected a note of sarcasm . There was a note of gaiety in her manner .,0.9999999
floor,The pit floor showed where a ring of post holes had been . The floor of a cave served the refugees as a home .,0.999998
work,I will work hard to improve my grades . John worked with Paul at finishing the task .,0.99999887
move,We must move quickly . To move in a matter .,0.9999996
match,"These two copies are supposed to be identical , but they do n't match . Let them match their best athletes against ours .",0.037711702
appear,He had to appear in court last month . Homo sapiens appeared millions of years ago .,0.01076285
tense,Alternately relax and tense your calf muscle . The bodybuilder 's neck muscles tensed .,0.0005550284
go,Where do these books go ? It 's your turn ; go .,2.837233e-06
send,"To send a message , or a letter . Nora sent me the book .",1.0
key,The key to winning a game . They were carrying two keys of heroin .,4.4215795e-07
water,The town debated the purification of the water supply . First you have to cut off the water .,0.99999404
come,These shoes come in three colors . The sleeves come to your knuckles .,0.0001118383
sophisticate,"Yet Butler professes to stick to plain facts , not to sophisticate , not to refine . — M. Arnold . To sophisticate the understanding . — Southey .",1.0
fall,Payments fall on the 1st of the month . Night fell .,5.7700856e-07
machine,The boxer was a magnificent fighting machine . The war machine .,2.5606963e-05
fall,Fall prey to an imposter . The line of men fall forward .,1.4421357e-05
drive,Drive the forest . What are you driving at ?,2.647754e-06
life,"While there 's life there 's hope . Having experienced both , the vampire decided that he preferred (un)death to life .",1.0
course,The course was less than a mile . He took a course in basket weaving .,0.00010774219
rain,We 've been having a lot of rain lately . The rains came late that year .,1.0
catch,"Ears open to catch every sound . If he catches you on the chin , you 'll be on the mat .",0.037711702
credit,He was given credit for his work . I give you credit for owning up to your mistake .,0.9995735
leave,A ten day 's leave to visit his mother . She was granted leave to speak .,6.769906e-06
competition,The newspaper is featuring a competition to win a car . Business competition can be fiendish at times .,1.2081898e-07
lie,Lie dormant . The book lies on the table .,5.5423347e-06
close,Close up an umbrella . Her arms closed around her long lost relative .,2.118037e-06
raise,Raise a mutiny . Raised edges .,1.6900294e-05
pull,Pull the string gently . Pull the handle towards you .,0.9999948
fall,Fall by the wayside . He fell to his knees .,7.273728e-08
finish,It was a fight to the finish . He applied a coat of a clear finish .,1.3944206e-05
mine,This diamond comes from a mine in South Africa . He came out of the coal mine with a face covered in black .,1.0
crack,Open the door a crack . We managed to squeeze through a crack in the rock wall .,1.0
locus,"The locus of points equidistant from a given point is a circle . A circle is the locus of points from which the distance to the center is a given value , the radius .",1.0
voice,The voice of the law . The noisy voice of the waterfall .,0.00024128758
term,He left school before the end of term . The term allowed to a debtor to discharge his debt .,1.0
rotation,The manager had only four starting pitchers in his rotation . The medical resident finished a two - week rotation in pediatrics and began one in orthopaedics .,1.0
cover,The cover concealed their guns from enemy aircraft . The fox was flushed from its cover .,2.6674446e-05
stay,Stay alone . The judge stayed the execution order .,1.1897489e-05
audience,Every artist needs an audience . He requested an audience with the king .,0.0019551567
take,"I take it you 're not going ? Looking at him as he came into the room , I took him for his father .",0.9999999
flight,The flight to Paris leaves at 7 o'clock tonight . I took the noon flight to Chicago .,0.9999996
reading,He bought some reading material at the airport . He has a job meter reading for the gas company .,0.037711706
employ,He was in the employ of the city . The school district has six thousand teachers in its employ .,0.999999
turn,The Earth turns . The wheels are turning .,0.9999987
use,We only use Spanish at home . He does n't know how to use a computer .,0.9999989
stay,A four-month stay in bankruptcy court . They had a nice stay in Paris .,0.99999994
carry,You must carry your camping gear . Amanda carried the package from home to New York .,0.99998933
reaction,You were in the courtroom . What is your reaction ? A bad reaction to the medicine .,0.99999976
teach,Can you teach me to sew ? Wanda taught the students .,0.99999505
rest,The ocean was finally at rest . A body will continue in a state of rest until acted upon .,0.9999997
draw,Draw pulp from the fruit . Draw blood and pus .,3.6390993e-05
get,What do you get when you add up these numbers ? My children finally got me to buy a computer .,1.814924e-08
be,When will the meeting be ? The dog was drowned by the boy .,0.999998
fly,Fly a kite . Lindbergh was the first to fly the Atlantic .,0.00013761122
line,Drop me a line when you get there . They attacked the enemy 's line .,9.9429635e-06
charge,He was arrested on a charge of larceny . The charges against the estate .,1.2145935e-07
play,Play cards . He plays on three teams .,0.9999967
connect,This computer will connect well to the network . Our computers connected .,0.9999384
inclusion,He admired the inclusion of so many ideas in such a short work . An inclusion in the cytoplasm of the cell .,0.037711702
leave,She wants to leave . He left the Senate after two terms .,0.99938357
application,The iPhone application VR+ connects to major social networks . He has tried several different word processing applications .,1.0
song,The song of bullets was in the air . The song of the wind .,0.9934839
face,He managed to show a bold face despite his embarrassment . The face of this company .,0.99965507
raise,"To raise a wall , or a heap of stones . Raise a siege .",2.6758446e-06
life,The battery had a short life . While there 's life there 's hope .,0.00066433125
place,We thought we would win but only ended up in fourth place . If you were in my place what would you do ?,0.037711702
roof,I could see the roof of the bear 's mouth . The roof of the cave was very high .,1.0
bar,He was admitted to the bar in New Jersey . Unfortunately some writers have used bar for one dyne per square centimeter .,0.03771253
bag,He ate a large bag of popcorn . He carried his small bag onto the plane with him .,0.011421062
straighten,Straighten hair . Straighten this post .,0.9999996
letter,Mailed an indignant letter to the editor . A blood letter .,1.6199953e-06
side,He was on the heavy side . It brought out his better side .,0.9999357
movement,The second movement is slow and melodic . A broad movement of the electorate to the right .,0.037711702
split,He was winning until he got a split in the tenth frame . They announced a two-for-one split of the common stock .,0.037711702
family,He 's family . His family has lived in Massachusetts since the Mayflower .,0.00019620766
call,To call the roll of a military company . The ship will call in Honolulu tomorrow .,6.7503383e-06
time,That 's three times he 's made the same mistake . He called four times .,0.9994441
follow,Follow the road . Let 's follow our great helmsman !,2.6505304e-06
approach,Do n't approach that house . We were approaching our destination .,0.79087204
pull,Pull the old soup cans from the supermarket shelf . Pull a bank robbery .,6.213962e-06
side,It brought out his better side . John wrote 15 sides for his essay !,1.0595601e-05
come,Come down here ! He came from France to Colorado .,1.0
draw,Draw a chicken . The participants in the experiment were drawn from a representative population .,1.9443983e-06
scale,The Holocaust was insanity on an enormous scale . The scale of the map .,0.99999225
get,I ca n't get these boots off ( or on ) . She did n't get the joke .,6.1003507e-06
finish,"The market was up at the finish . Almost an inspiration which gives to all work that finish which is almost art ""-- Joseph Conrad .",0.037711702
finish,"Booze will be the finish of him . Almost an inspiration which gives to all work that finish which is almost art ""-- Joseph Conrad .",0.037711702
acknowledge,* I acknowledge my transgressions . - Psalm 51:3 . She acknowledged that she might have forgotten .,1.0
break,"If the vase falls to the floor , it might break . She broke the vase .",0.9999997
orbit,"In the political orbit of a world power . In the post WWII era , several eastern European countries came into the orbit of the Soviet Union .",1.0
think,I think he is very smart . Think what a scene it must have been !,1.3944577e-05
direction,He checked the direction and velocity of the wind . Keep going in the same direction .,0.999938
classify,"Should we classify "" make up "" as an idiom or as a phrasal verb ? She classified the works as ' dangerous ' .",1.0
pottery,The shelves were lined with pottery of all shapes and sizes . Bernard Leach was skilled at pottery .,0.00036451814
design,Design a better mousetrap . She designed to go far in the world of business .,2.4898507e-06
truck,Truck fresh vegetables across the mountains . Amanda trucked the package from Philadelphia to her mother 's house .,0.99999857
spread,A big oil spot spread across the water . She liked to spread butter on her toast while it was still hot .,0.037711702
fix,Fix a race . Let 's fix the picture to the frame .,1.3301366e-06
blowout,The right front tire had a blowout . As a result of the blowout we lost all the lights .,0.5377117
hold,I hold him personally responsible . Hold these truths to be self-evident .,0.999999
judge,"The judge tried both father and son in separate trials . The judge pronounced often before , but never so widely press-attended .",1.0
appear,He had to appear in court last month . She appeared on several charges of theft .,0.9999998
agree,The two stories do n't agree in many details . They agreed with her how to do it .,2.1184078e-08
beat,Beat a path through the forest . Beat the rhythm .,3.3492108e-07
field,A crop circle was made in a corn field . There were some cows grazing in a field .,0.99999744
call,He was ejected for protesting the call . I received several calls today .,8.351036e-08
wish,I wish I could go home now . I wish that Christmas were over .,0.00040478943
gratification,To my immense gratification he arrived on time . Dull repetitious work gives no gratification .,0.99999994
fire,Put the kettle on the fire . Barbecue over an open fire .,0.9954623
beat,Beat the drum . Beat one 's breast .,1.4662177e-06
etiolation,His etiolation signaled years in prison . The etiolation of celery .,1.7539149e-05
extend,Extend my greetings . Extend the loan .,0.00045794935
connect,The new railroad will connect the northern part of the state to the southern part . Herman connected the computers .,0.9999999
melt,"When the weather is warm , the snowman will disappear ; he will melt . The wax melted in the sun .",0.99996305
place,Your place or mine ? A woman 's place is no longer in the kitchen .,3.0027572e-06
life,While there 's life there 's hope . He gave up on life .,0.99998957
day,In the day of the dinosaurs . In the days of sailing ships .,0.99999934
bank,The plane went into a steep bank . A huge bank of earth .,7.1943214e-05
addition,The addition of a leap day every four years . The addition of cinnamon improved the flavor .,0.003241789
float,Float data . The dancer floated across the stage .,6.486135e-05
point,At that point I had to leave . To fall off a point .,0.0006019054
return,A return to one 's question . The return of spring .,0.0007288338
fall,When that became known the price of their stock went into free fall . The fall of the House of Hapsburg .,0.037711702
raise,"To raise a wall , or a heap of stones . Raise a family .",3.1567251e-06
light,"He stepped into the light . Hey , buddy , you got a light ?",0.009299453
fail,We must not fail his obligation to the victims of the Holocaust . She failed in her obligations as a good daughter-in-law .,1.0
point,Point a chimney . The gun points with ease .,1.4711961e-07
turn,Turn on the spot . The wheels are turning .,0.9999961
open,Vermont will open elk hunting season next week . An opportunity opened up .,0.037711702
flap,He wrote on the flap of the envelope . The flap of a wing .,0.99731934
development,The development and printing of his pictures took only two hours . After he saw the latest development he changed his mind and became a supporter .,0.037711702
care,He does n't care about how / whether she comes . I really care about my work .,0.99999976
wash,Can you wash away the spots on the windows ? The swollen river washed away the footbridge .,3.753065e-05
wing,They are the progressive wing of the Republican Party . He preferred the drumsticks to the wings .,0.0025948724
field,Oil field . He longed for the fields of his youth .,0.99949193
extract,Extract information from the telegram . Extract a bad tooth .,0.99999
commission,The motor was out of commission . Put the ships into commission .,0.99984586
place,This is a nice place for a picnic . A place in my heart .,0.0115814395
extend,Extend the casserole with a little rice . Extend my greetings .,6.4666115e-06
check,They made a check of their equipment . He paid all his bills by check .,4.351863e-06
grave,He put flowers on his mother 's grave . He went to his grave without forgiving me .,6.9564917e-06
process,The process of calcification begins later for boys than for girls . Events now in process .,0.9999998
set,A set of teeth . A set of books .,0.99999976
trade,Will you trade your precious watch for my earring ? The stock traded around $ 20 a share .,1.2444474e-05
progress,Great progress in the arts . He listened for the progress of the troops .,1.2174001e-05
catch,Do n't catch your meaning . Catch some sleep .,7.914879e-06
offer,Offer prayers to the gods . He offered his opinion .,3.7878883e-07
prise,"1919 : I think he must have been trying to prise open that box yonder when he was attacked . — Sax Rohmer , The Quest of the Sacred Slipper . C. 1925 : Come , force the gates with crowbars , prise them apart ! — Jack Lindsay , translation of Lysistrata .",1.0
range,The army maintains a missile range in the desert . Any good golf club will have a range where you can practice .,0.9945617
matter,Physicists study both the nature of matter and the forces which govern it . Printed matter .,1.4051502e-05
volume,The volume of ticket sales decreased this week . The volume of exports .,5.5121796e-05
surface,The facts had been brought to the surface . Three quarters of the Earth 's surface is covered by water .,0.037711702
interest,Victorian furniture is an interest of mine . In the common interest .,0.00015802433
sign,Those clouds show little sign of raining soon . Those clouds show signs of raining soon .,1.0
scene,"The most moving scene is the final one , where he realizes he has wasted his whole life . Their parting was a sad scene .",0.037711702
luck,Gilbert had some bad luck yesterday — he got pick - pocketed and lost fifty dollars . I could n't believe my luck when I found a fifty dollar bill on the street .,1.0
draw,"Draw a card . To draw a memorial , a deed , or bill of exchange .",6.9435444e-08
limitation,The lawyer obtained impunity by dragging his obviously guilty client 's case beyond the 10 years limitation . Statute of limitations .,0.9999557
behave,His mother threatened to spank him if he did n't behave . The children must learn to behave .,1.6751104e-06
render,Render fat in a casserole . They had to render the estate .,0.0019455232
stress,"Some people put the stress on the first syllable of “ controversy ” ; others put it on the second . Go easy on him , he 's been under a lot of stress lately .",3.0481264e-15
inventory,"They stopped selling in exact sizes in order to reduce inventory . Due to an undersized inventory at the Boston outlet , customers had to travel to Providence to find the item .",1.8211174e-25
apology,"He wrote a letter of apology to the hostess . The CEO made a public apology for the scandal , and promised full cooperation with the authorities .",0.99997187
cover,Cover her face with a handkerchief . Count the cash in the drawer twice just to cover yourself .,2.2013457e-05
run,The sale will run for ten days . The film runs 5 hours .,1.0
melt,"When the weather is warm , the snowman will disappear ; he will melt . Melt butter .",0.9999993
sophisticate,"Yet Butler professes to stick to plain facts , not to sophisticate , not to refine . — M. Arnold . Their manners had sophisticated the young girls .",2.3684807e-07
know,I know him under a different name . We know this movie .,1.0
wander,To wander over the fields . Jews were wandering .,0.99999744
wall,The south wall had a small window . Stomach walls .,5.498088e-06
break,"If the vase falls to the floor , it might break . He broke the glass plate .",0.9999991
stream,Stream of consciousness . A stream of people emptied from the terminal .,0.0004911624
give,I 'm going to give my wife a necklace for her birthday . He gives of his energies to the organization .,0.5377117
draw,A ship 's sail is said to draw when it is filled with wind . The nurse drew blood .,0.011646834
fall,Fall prey to an imposter . She fell ill .,1.0
tell,"Can you tell whether those flowers are real or silk , from this distance ? No , there 's no way to tell .",0.037711702
crack,"To crack a whip . Registrations cracked through the 30,000 mark in the county .",2.2341028e-05
experience,It was an experience he would not soon forget . He had a religious experience .,0.9999999
way,Come this way and I 'll show you a shortcut . He said he was looking for the way out .,1.0
substitute,The young teacher had to substitute for the sick colleague . The skim milk substitutes for cream -- we are on a strict diet .,1.0
scale,They entertained on a grand scale . The magnitude of an earthquake is measured on the open-ended Richter scale .,0.5377108
suspect,I suspect he is a fugitive . To suspect the presence of disease .,0.9999999
suffer,We hope you never have to suffer the same pain . He suffered the penalty .,0.99999976
account,He asked to see the executive who handled his account . He predicted that although it is of small account now it will rapidly increase in importance .,0.037711702
party,The party of the first part . The green party took 12 % of the vote .,3.2278904e-06
offer,Offer prayers to the gods . The Shakespeare Company is offering ` King Lear ' this month .,1.6734414e-07
support,They developed a scheme of mutual support . The government provides support to the arts in several ways .,0.87346077
catch,Ears open to catch every sound . I caught the aroma of coffee .,0.99999225
say,What does the law say ? The registrar says that I owe the school money .,3.982819e-06
ditch,Ditch a plane . Ditch a car .,0.9998697
history,A critical time in the school 's history . History repeats itself if we do n't learn from its mistakes .,1.0
roll,Roll out the paper . The drawer rolled open .,2.1720314e-05
follow,We must follow closely the economic development is Cuba . A terrible tsunami followed the earthquake .,2.6090374e-06
masquerade,That masquerade of misrepresentation which invariably accompanied the political eloquence of Rome-Thomas de Quincey . A beggar 's masquerade of wealth .,1.0
be,"I may be an hour . Where is my umbrella ? "" "" The toolshed is in the back .",8.451631e-08
action,The piano had a very stiff action . Recent federal action undermined the segregationist position .,0.019099891
stiff,A working stiff . A lucky stiff .,0.99999917
language,The speed with which a program can be executed depends on the language in which it is written . Language sets homo sapiens apart from all other animals .,0.03771174
deal,It was a package deal . He rose to prominence through a series of shady deals .,0.00030060092
drill,"Drill for oil . Do n't drill here , there 's a gas pipe .",0.999977
course,The ship changed its course 15 degrees towards south . The river takes a southern course .,0.0006484161
draw,Draw water from a well . Draw parallels .,0.00078845257
have,The only girl who would have him was the miller 's daughter . Have a lover .,3.2914548e-05
apply,Apply for a job . She applied for college .,0.99999386
face,Dew dripped from the face of the leaf . They climbed the north face of the mountain .,0.9994479
rest,The boulder came to rest just behind the house after rolling down the mountain . A body will continue in a state of rest until acted upon .,0.99999976
exclude,To exclude young animals from the womb or from eggs . The unruly student was excluded from the game .,1.0
line,He drew a line on the chart . His face has many lines .,1.6801863e-05
light,There was a light at every corner . They played as long as it was light .,2.8233899e-06
hour,The job will take more than an hour . I spent an hour at lunch .,0.9999995
get,You need to get permission to leave early . He got 5 years in prison .,0.99998796
consult,"You should consult the dictionary . Men forgot , or feared , to consult .",1.0
turn,Turn your palm this way . Turn a key .,0.9996817
drag,Drag this icon to the lower right hand corner of the screen . He dragged the big suitcase behind him .,0.037711702
leave,She did n't leave until midnight . Leave the flowers that you see in the park behind .,1.8092851e-05
check,Check into the rumor . Check the time of the class .,0.9999331
stage,The stage pulled into town carrying the payroll for the mill and three ladies . At what stage are the social sciences ?,0.037711702
extension,The wire has an extension of 50 feet . Extension of the program to all in need .,0.0007118296
stand,We had to stand for the entire performance ! The statue stood on the corner .,0.99999565
rate,The literacy rate . The rate of production at the factory is skyrocketing .,1.8069334e-06
disperse,Disperse particles . The Jews are dispersed among all nations .,2.6199808e-05
wound,Deep in her breast lives the silent wound . He feared that mentioning it might reopen the wound .,0.9999987
cover,Does my policy cover accidental loss ? The female covers the eggs .,0.00041309537
variant,"The word "" kerosine "" is a variant of “ kerosene ” . A variant of the same word .",1.0
volume,"The letter "" G "" was found in volume 4 . Please turn down the volume on the stereo .",2.3810247e-07
set,A set of golf clubs . He gave a final set to his hat .,0.0001097409
click,Xhosa speakers click . Click ! The door opened .,3.917503e-05
tone,He spoke in a nervous tone of voice . He began in a conversational tone .,0.99999994
heart,A five-pound beef heart will serve six . He drew a heart and called it a valentine .,8.3797095e-06
remove,Remove a threat . He removed the marbles from the bag .,0.99999607
go,Messages must go through diplomatic channels . We should go farther in this matter .,0.9999969
wall,We 're adding another wall in this room during the remodeling . The walls were covered with pictures .,0.9999999
leave,"Leave the flowers that you see in the park behind . Unfortunately , this cleaning product leaves behind a noticeable residue .",1.0
difference,The difference in her is amazing . It just wo n't make much of a difference to anyone .,1.0
go,Can I go now ? It 's your turn ; go .,0.99999976
stretch,Let 's stretch for a minute -- we've been sitting here for over 3 hours . Stretch your arms out above your head .,0.5377117
burn,Burn garbage . She was burning with anger .,1.299399e-05
edge,The edge of the leaf is wavy . The water 's edge .,0.5377117
arouse,To arouse anger . Arouse pity .,0.99999464
catch,Did you catch that allusion ? I have to catch a train at 7 o'clock .,3.1718791e-06
drink,Can I buy you a drink ? He jumped into the drink and had to be rescued .,0.0004077481
run,"The crowd had to run away from the burning structure with only the clothes on their backs . If you see this man , run !",0.9011643
wall,A wall of water . The south wall had a small window .,2.2464326e-06
cover,The grant does n't cover my salary . The second officer covered the top floor .,8.667791e-06
line,Toe the line . A washing line .,0.00013282557
translate,Is there a need to translate the psychiatrist 's remarks ? Can you translate the instructions in this manual for a layman ?,1.0
do,What makes her do this way ? A ' B ' grade does n't suffice to get me into medical school .,0.037711702
hurl,A hurl of abuse . He managed a hurl of 50.3 metres .,0.99999964
admit,To admit a serious thought into the mind . They were admitted into his house .,0.9999987
interrupt,Do n't interrupt me when I 'm reading . We interrupt the program for the following messages .,0.0005184894
admit,We can not admit non-members into our club building . She admitted us .,0.9999999
account,He predicted that although it is of small account now it will rapidly increase in importance . The account of his speech that was given on the evening news made the governor furious .,6.4169524e-07
carry,You must carry your camping gear . Amanda carried the package from home .,0.9999999
strike,We will strike a medal in your honour . The boxer struck the attacker dead .,4.7288613e-05
make,This invention will make you a millionaire . Make yourself clear .,0.9999915
light,I 'm really seeing you in a different light today . The light of my life .,0.9999999
pay,Pay an obligation . Pay a debt .,0.99999994
carry,Carry the suitcases to the car . Amanda carried the package from home to New York .,1.0
dress,Dress a turkey . Dress the patient .,1.3898458e-05
carry,Carry the suitcases to the car . These pipes carry waste water into the river .,0.9999995
pull,Pull a chicken . The car pulls to the right .,2.1030713e-08
drop,Drop him from the Republican ticket . The cow dropped her calf this morning .,2.326614e-07
refill,The prescription specified only one refill . He got a refill of his prescription .,0.99999857
area,It was his area of specialization . Areas of interest include ...,0.9999995
society,It was then that they decided to found a society of didgeridoo-playing unicyclists . They formed a small lunch society .,1.0
product,His reaction was the product of hunger and fatigue . Skill is the product of hours of practice .,1.0
slack,Suddenly they were in a slack and the water was motionless . A gradual slack in output .,0.00013306756
focus,Please focus on your studies and not on your hobbies . We focused on reading the book .,1.0
reason,"If you do n't give me a reason to go with you , I wo n't . The reason that war was declared .",1.0
cry,That sad movie always makes me cry . She cried bitterly when she heard the news of his death .,1.0
break,"If the new teacher wo n't break , we 'll add some stress . The clouds broke after the heavy downpour .",0.037711702
delivery,She had a difficult delivery . His reluctant delivery of bad news .,1.6002872e-05
place,He has a special place in my thoughts . Your place or mine ?,8.7453e-05
picture,They could still receive the sound but the picture was gone . She was the picture of despair .,6.0159055e-06
study,He is a quick study . No schools offer graduate study in interior design .,0.00029637976
degree,A right angle is a ninety degree angle . Most humans have a field of vision of almost 180 degrees .,1.0
come,Come out of the closet ! A scream came from the woman 's mouth .,0.0005459145
pool,The body lay in a pool of blood . The pools of Solomon .,0.9991832
throw,"Have , throw , or make a party . Throw a javelin .",1.8420404e-05
concern,The employees ' attitude is really hurting the concern . A racially integrated business concern .,0.99999994
shed,Shed your clothes . He shed his image as a pushy boss .,1.0
head,He stuck his head out the window . Be careful when you pet that dog on the head ; it may bite .,0.9999914
enthalpy,"Enthalpy is the amount of energy in a system capable of doing mechanical work . H = U + p V , where H is enthalpy , U is internal energy , p is pressure , and V is volume .",1.0
underestimate,Do n't underestimate the danger of such a raft trip on this river . He underestimated the work that went into the renovation .,1.0
respect,He went to law school out of respect for his father 's wishes . He inspires respect .,1.5272599e-05
scene,"The most moving scene is the final one , where he realizes he has wasted his whole life . The first act has three scenes .",0.9999986
rest,The gun was steadied on a special rest . The ocean was finally at rest .,5.163412e-05
break,Break a branch from a tree . The twig broke off the branch .,0.9999866
enemy,Rally together against a common enemy . The enemy attacked at dawn .,0.9999982
eyeball,A good cook can often just eyeball the correct quantities of ingredients . Each geometric construction must be exact ; eyeballing it and getting close does not count .,1.0
boy,The boys were playing kickball in the mud . She made the boy brush his teeth every night .,0.9999999
part,The part of his hair was slightly to the left . His part was right in the middle .,1.0
have,How many cars does she have ? Have an assistant .,1.9951146e-06
devotion,The devotion of his time and wealth to science . Their devotion to each other was beautiful .,0.037711702
ski,We love to ski the Rockies . My children do n't ski .,0.9999999
fun,They began to fight like fun . He was fun to be with .,5.9780996e-07
feeling,The surface had a greasy feeling . She had a feeling of euphoria .,0.007076264
have,"I wo n't have this dog in my house ! Have , throw , or make a party .",0.007981374
mean,The sky is red this morning — does that mean we 're in for a storm ? I did n't mean to knock your tooth out .,0.037711702
dullness,There was a dullness in his heart . Without him the dullness of her life crept into her work no matter how she tried to compartmentalize it .,1.0
furniture,The woman does not even have one stick of furniture moved in yet . How much furniture did they leave behind ?,1.0
shag,The dog 's woolly shag . He bought a shag rug .,6.4551095e-06
stage,An early movie simply showed a long kiss by two actors of the contemporary stage . We went out of town together by stage about ten or twelve miles .,0.037711702
degree,She has two bachelor 's degrees and is studying towards a master 's degree . He earned his degree at Princeton summa cum laude .,1.0
coverage,The enemy fire is increasing – can we get some immediate coverage from those bunkers ? The dictionary 's coverage of standard English is excellent .,1.0
keep,Our grant has run out and we can not keep you on . We kept the work going as long as we could .,0.99999994
drive,Drive the game . She finally drove him to change jobs .,7.9392396e-07
touch,"The cooling touch of the night air . Suddenly , in the crowd , I felt a touch at my shoulder .",0.9999984
space,Write your name in the space provided . It all happened in the space of 10 minutes .,0.0014442212
habit,It 's become a habit of mine to have a cup of coffee after dinner . It was their habit to dine at 7 every evening .,1.0
have,"Have a lover . We had a hard year last year , with the locust swarms and all that .",6.2161553e-06
use,Use your head ! I ca n't use this tool .,0.99999976
enormity,In careful usage the noun enormity is not used to express the idea of great size . Universities recognized the enormity of their task .,1.0
tea,Tea has fragrant white flowers . We met at the Dean 's tea for newcomers .,0.00037909058
impression,I wanted to create an impression of success . He watched the impression of the seal on the hot wax .,0.0006078167
certainty,His victory is a certainty . His certainty reassured the others .,2.9437795e-05
touch,He could not touch the meaning of the poem . Touch the stone for good luck .,6.5053428e-06
field,"The farmer 's field was a civil war battleground , and relics such a minnie bullets were frequently found while plowing . Field of view .",0.037711702
extend,Extend a hand . My land extends over the hills on the horizon .,0.000105239735
pick,Pick up the tab . Pick up the burden of high-interest mortgages .,0.99951565
support,He does not support his natural children . The scholarship supported me when I was in college .,0.9999658
action,The Union action of emancipating Southern slaves . The United Nations must have the power to propose and organize action without being hobbled by irrelevant issues .,1.0
unit,A unit of wheat is a bushel . Change per unit volume .,0.98622227
make,They hope to make a bigger profit . You have to spend money to make money !,1.0
fish,The shark is a large fish . In the living room there was a tank of colorful fish .,1.0
come,Your wish will come true . The shoes came untied .,0.99999845
drive,Drive a car or bus . She finally drove him to change jobs .,1.4237406e-05
shift,You have to shift when you go down a steep hill . Shift one 's position .,0.0036254
construction,He had worked in construction all his life . Their main business is home construction .,0.9998634
view,View a show on television . View an exhibition .,1.0
trust,He is the beneficiary of a generous trust set up by his father . He betrayed their trust .,7.7219534e-05
unit,A unit of wheat is a bushel . The dollar is the United States unit of currency .,0.99999934
work,Work your way through every problem or task . Start from the bottom and work towards the top .,0.99999994
kill,Kill a motion . These new shoes are killing me !,1.9223409e-08
admit,To admit a serious thought into the mind . A ticket admits one into a playhouse .,1.0
